 , , Total, Total, Total, Total, Total, Total, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No especificado, No especificado, No especificado, No especificado, No especificado, No especificado
 , , Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado
 Primer trimestre del 2025, Total, 59001009|0.456296671373368|269219.640143701|, 4613169|1.7995806188684|83017.6952396453|, 8443847|1.30121270790784|109872.410200295|, 18802252|0.802216766594017|150834.818041259|, 27051764|0.714946820300863|193405.726553293|, 89977|9.96891971636386|8969.73489319271|, 23613972|0.811926420385616|191728.077570462|, 2749644|2.17343618339726|59761.7576106118|, 4553682|1.71407005144358|78053.2993999772|, 8550281|1.18545029577789|101359.33140434|, 7726545|1.27252031571354|98321.8548277488|, 33820|15.706222152269|5311.84433189739|, 17266274|0.880358415529021|152005.096207299|, 812524|3.76501051079302|30591.6140027159|, 1993168|2.38749881788469|47586.862438456|, 5712161|1.35888244503433|77621.5530610977|, 8727035|1.19971903798405|104699.900346531|, 21386|19.7559582554945|4225.00923252005|, 3541682|2.00564860201534|71033.6955208288|, 77935|9.5597170948012|7450.36551783332|, 244211|6.18917976579085|15114.6577978355|, 764735|3.61976902796577|27681.640676014|, 2451587|2.42244843656144|59388.4309524436|, 3214|33.3740201344601|1072.64100712155|, 1332201|2.8542479037686|38024.3191164843|, 17248|17.1493715232761|2957.92360033466|, 54414|11.7234216309442|6379.18264626198|, 209243|6.8957053663631|14428.7807797391|, 1049780|3.26177152819753|34241.425148712|, 1516|81.2414830624441|1231.62088322665|, 562783|5.92945107934775|33369.9426678857|, 17077|33.3663334671682|5697.96876618831|, 23004|17.1021338417065|3934.17486894616|, 66477|10.6272354452129|7064.66730691419|, 456203|6.93488691864309|31637.1621694573|, 22|100|22|, 2580961|2.59213784867952|66902.0669406574|, 509588|5.10338635659664|26006.2444668537|, 585564|4.5738504533358|26782.8216685713|, 833562|3.63344591331353|30287.0244239346|, 650544|3.89578346392196|25343.7855775365|, 1703|51.9774001125171|885.175123916166|, 10103136|1.47398234550405|148918.440982264|, 429153|4.95425026195261|21261.3136266775|, 989804|3.4781227849847|34426.59845069|, 2665793|2.3668569444336|63095.5067447248|, 5990070|1.78442945601085|106888.573515669|, 28316|15.6825126377753|4440.66027851245|
 Primer trimestre del 2025, Hombre, 34976135|0.524600992469189|183485.151337363|, 3080474|1.99739133449372|61529.1207373319|, 5427497|1.49358740366627|81064.4115263646|, 11274636|0.975031415453295|109931.242978007|, 15140122|0.841211601899312|127360.46280571|, 53406|11.4595364278522|6120.08002465873|, 12154763|1.05796007313598|128592.539524305|, 1647255|2.56756079892452|42294.273638324|, 2534284|2.17092467676434|55017.3967352904|, 4228256|1.59534475017101|67455.2601197909|, 3728097|1.80234506905211|67193.1724489797|, 16871|21.6914818059382|3659.56989547984|, 11331175|1.00825529675079|114247.172121601|, 671684|4.19849691911329|28200.6320461769|, 1568148|2.57491353099661|40378.4550380527|, 4027009|1.56356149750227|62964.7622249511|, 5052301|1.39384873205844|70421.433428276|, 12033|23.7053820908049|2852.46862698656|, 2474402|2.17870484885827|53909.916354246|, 71088|10.0838334283814|7168.39550756779|, 211155|6.15939072334648|13005.8614818823|, 620537|3.85385059221381|23914.5688494058|, 1568536|2.77424219196564|43514.9875081701|, 3086|34.5099286738187|1064.97639887405|, 925189|3.12732506705479|28933.6675146335|, 12912|19.4206514518635|2507.59451546461|, 48067|12.7544221397426|6130.66808991008|, 170987|7.73277196602415|13222.0348015457|, 692418|3.59973730557842|24925.22905654|, 805|77.2713745286956|622.034564956|, 405580|6.17763347302476|25055.2458398938|, 14376|38.3022076251927|5506.3253681977|, 17145|18.0250197270776|3090.38963220745|, 54172|12.2416716138287|6631.5583466433|, 319865|7.18263612109966|22974.7390287554|, 22|100|22|, 1398189|3.6061955250807|50421.4291501706|, 345183|6.10596976475305|21076.7696130675|, 355583|5.58208026052852|19848.9284527951|, 422182|5.30563709702089|22399.4448089447|, 274686|5.90560748708117|16221.8769819638|, 555|71.136495144771|394.807548053479|, 6286837|1.60446960860026|100870.389007236|, 317976|5.56592321361791|17698.2999977337|, 693115|3.82416843561839|26505.8850525364|, 1751493|2.7705679390829|48526.3035132813|, 3504219|2.03891528636079|71448.0568585592|, 20034|19.1617495904844|3838.86491295764|
 Primer trimestre del 2025, Mujer, 24024874|0.671325579229864|161285.124539745|, 1532695|2.58595419524068|39634.7906527441|, 3016350|1.87931042815869|56686.5800997647|, 7527616|1.08775592073645|81882.0887303045|, 11911642|0.982055818787965|116978.973374191|, 36571|14.5906615631963|5335.95084027653|, 11459209|1.00940257256335|115669.550441411|, 1102389|2.99691214946276|33037.629875341|, 2019398|2.28917910354061|46227.6370333171|, 4322025|1.50652219971405|65112.2661021912|, 3998448|1.55119921687708|62023.8940632372|, 16949|22.4902457686218|3811.87175532371|, 5935099|1.31363347803242|77965.4474183677|, 140840|8.14634753212348|11473.3158642427|, 425020|4.60543795423704|19574.0323930983|, 1685152|2.22396297515796|37477.1565551338|, 3674734|1.70067547335148|62495.2998489078|, 9353|28.6052081985998|2675.44512281504|, 1067280|3.12512888293923|33353.8755418338|, 6847|26.095617342425|1786.76691943584|, 33056|17.88730472163|5912.82744878201|, 144198|7.11760092528445|10263.4381822417|, 883051|3.39773820321027|30003.7611808303|, 128|100|128|, 407012|5.25206143321097|21376.5202805406|, 4336|36.2917550319562|1573.61049818562|, 6347|28.4856069189222|1807.98147114399|, 38256|13.0172575820897|4979.88206060423|, 357362|5.75333063770354|20560.2174335101|, 711|87.0786536176635|619.129227221587|, 157203|9.37856207773301|14743.3809430586|, 2701|54.2518556849774|1465.34262205124|, 5859|41.6636792647837|2441.07496812367|, 12305|19.4284042274351|2390.66514018589|, 136338|10.4882952745751|14299.5320114502|, , 1182772|3.26540369317623|38622.2805698544|, 164405|7.59146448628266|12480.747188673|, 229981|6.91920763701436|15912.862915682|, 411380|4.63553072568364|19069.6462993173|, 375858|5.05159025165963|18986.8060880829|, 1148|69.0114305559468|792.251222782269|, 3816299|1.90158939477544|72570.3370569212|, 111177|8.99194210947406|9996.97147904997|, 296689|5.78260878860263|17156.3641888173|, 914300|3.14628928843598|28766.5229641702|, 2485851|2.3136117901409|57512.9418213354|, 8282|26.653257001662|2207.42274487765|
 Cuarto trimestre del 2024, Total, 59487546|0.440702676030361|262163.207126792|, 4752473|1.67831834797097|79761.6263413664|, 8524652|1.31253590951002|111889.118660764|, 19123567|0.790854555213457|151239.600738798|, 27009706|0.674309208173123|182128.934658489|, 77148|18.7771543004992|14486.1989997491|, 21445293|0.841893739085066|180546.579095448|, 2614065|2.14976146658661|56196.1620815274|, 4151774|1.60522815070977|66645.4450018489|, 7871716|1.25759909872138|98994.629469907|, 6776827|1.44595610642268|97989.9438282012|, 30911|18.6731885111294|5772.0693006752|, 18865549|0.841861672581837|158821.826353146|, 979073|3.32137488874253|32518.6847644581|, 2443512|2.57843754728852|63004.4308805007|, 6551903|1.27957838515477|83836.7346043072|, 8878764|1.16352564536329|103306.696131283|, 12297|20.8185751489696|2560.06018606879|, 4834141|1.63265911540632|78925.0436880941|, 119128|7.80035724758433|9292.40958190227|, 351205|4.2950736669866|15084.5134721403|, 1170261|2.93954055630034|34400.2967095659|, 3190361|1.9753164520311|63019.7257121838|, 3186|48.7872443593878|1554.36160529009|, 1578937|2.67979793607393|42312.3211379076|, 15417|16.331638968672|2517.84877980016|, 63557|11.2732447450336|7164.93616260103|, 242419|6.10029074944616|14788.2638318999|, 1257260|3.02662493228585|38052.544623657|, 284|100|284|, 673057|4.56207179847057|30705.3435846321|, 7470|29.8891728198836|2232.72120964531|, 28407|18.0415814255566|5125.07203555785|, 59204|9.6777761476984|5729.63059048336|, 577934|5.09013253098892|29417.6065416455|, 42|100|42|, 2800442|2.70324787592159|75702.888881416|, 632784|5.40634276764036|34210.4720187854|, 626281|4.89374656063117|30648.6048973865|, 858005|3.47596655433354|29823.9668345095|, 677102|3.80394241144952|25756.570146773|, 6270|71.3577579599153|4474.13142408669|, 9290127|1.42149703748283|132058.880083392|, 384536|4.99010040555464|19188.7324955036|, 859916|3.23877490723585|27850.7436313062|, 2370059|2.20982146510035|52374.0725175428|, 5651458|1.74024623938523|98349.2853154357|, 24158|23.4090633874829|5655.16153314811|
 Cuarto trimestre del 2024, Hombre, 34924786|0.49726924476316|173670.21957735|, 3117456|1.89700592671188|59138.3250826352|, 5498177|1.55131280331625|85293.9237499891|, 11347697|0.939660234971076|106629.796294006|, 14923367|0.787495375431815|117520.824983718|, 38089|15.8234410680298|6026.99046840187|, 10775573|1.10751433971387|119341.016161336|, 1521303|2.74408870699069|41745.9038221105|, 2285435|2.10764866029704|48168.9401594598|, 3758011|1.71078831964503|64291.6132389754|, 3192592|1.91158732643927|61029.184056914|, 18232|28.1661446114811|5135.25148556524|, 12122880|0.954547008222084|115718.588350353|, 763642|3.44516924772077|26308.7593466798|, 1846883|2.80270833295264|51762.7437408857|, 4512860|1.49825748140591|67614.2625753747|, 4995567|1.39224359350804|69550.461516902|, 3928|26.8816352647814|1055.91063320061|, 3301892|1.7451566075546|57623.1864123169|, 108642|8.18536071597322|8892.73958904762|, 308904|4.50777645627621|13924.7017844955|, 906032|3.03720633648118|27518.0613145471|, 1975438|2.30510394344683|45535.8992383471|, 2876|53.6178246649945|1542.04863736524|, 1063805|2.99045026284619|31812.559418671|, 13534|17.9096283188045|2423.889096667|, 54870|12.6131021701033|6920.80916073569|, 187576|6.30582912597003|11828.2220413295|, 807541|3.4642856149923|27975.5266981649|, 284|100|284|, 480096|4.72927322656035|22705.0515897872|, 5892|31.4311127737402|1851.92116462878|, 22003|17.6955292506846|3893.54730102812|, 46718|11.3023828475354|5280.24721871159|, 405441|5.25607313761997|21310.2754898978|, 42|100|42|, 1540497|3.40562747814994|52463.5891320755|, 417328|5.82787814939361|24321.3673233014|, 379942|6.10565951914706|23197.9648902377|, 456697|4.82098925023177|22017.313276131|, 286257|5.4868168769698|15706.3973875074|, 273|100|273|, 5640043|1.4943618574785|84282.6513373863|, 287115|5.76204889699748|16543.7066906143|, 600140|3.72254852219006|22340.5027010714|, 1479803|2.48882752870769|36829.7444346423|, 3260531|1.94893739046771|63545.7077867907|, 12454|20.4790531288317|2550.4612766647|
 Cuarto trimestre del 2024, Mujer, 24562760|0.626016548095828|153766.942269063|, 1635017|2.56430686408843|41926.8531600127|, 3026475|1.73915835256019|52635.1927506459|, 7775870|1.07893024905585|83896.2135572588|, 12086339|0.914845657665287|110571.347512206|, 39059|24.8160566775349|9692.90357767837|, 10669720|1.00058873367818|106760.016235008|, 1092762|2.93855906262028|32111.4567838706|, 1866339|2.20208041888144|41098.2856689476|, 4113705|1.5422321868746|63442.8825830697|, 3584235|1.74697842602622|62615.8121880808|, 12679|20.5024500435809|2599.50564102562|, 6742669|1.18921242467744|80184.6575028738|, 215431|7.01100516944159|15103.8785465797|, 596629|3.96772391031808|23672.5914888916|, 2039043|2.00061429087636|40793.385655114|, 3883197|1.55658865749726|60445.404050274|, 8369|27.4183496753355|2294.64168432883|, 1532249|2.69056333862653|41226.1298504716|, 10486|19.4819732777009|2042.87971789972|, 42301|12.3906282679045|5241.3596636063|, 264229|6.75790931683911|17856.3562087908|, 1214923|2.89584499034666|35182.2868320693|, 310|62.9867105220882|195.258802618474|, 515132|4.50029979024157|23182.4843154672|, 1883|36.7446866580798|691.902449771642|, 8687|21.1760468024403|1839.56318572799|, 54843|14.3540955477504|7872.21662125273|, 449719|4.81770322270098|21666.1267560986|, , 192961|8.55982078296507|16517.1157810172|, 1578|77.9591837361177|1230.19591935594|, 6404|52.0403578578463|3332.66451721648|, 12486|17.7901746864183|2221.28121134619|, 172493|9.27719194165418|16002.5066959175|, , 1259945|3.35276442510774|42242.9877359237|, 215456|8.55108787306848|18423.8318877984|, 246339|6.65819388988118|16401.7282463944|, 401308|4.50161649413671|18065.3471202901|, 390845|4.91856173050086|19223.9525955761|, 5997|74.4671465414077|4465.79477808822|, 3650084|1.94877692809673|71131.9948481504|, 97421|8.83984329572797|8611.86373713114|, 259776|5.36917825080885|13947.8364928212|, 890256|3.49251599762816|31092.3332198446|, 2390927|2.28692038634228|54678.5969855618|, 11704|41.9236136695046|4906.73974387882|
 Tercer trimestre del 2024, Total, 59528249|0.472733012217966|281409.684618311|, 4984408|1.70297462268879|84883.2033312698|, 8700479|1.27068681555085|110555.83954277|, 19042898|0.796789407224426|151731.794092552|, 26746319|0.684663203643834|183122.2045222|, 54145|10.7659983570004|5829.24981039787|, 22266608|0.843210779597035|187754.438906616|, 2804672|2.13223660821329|59802.2431243078|, 4350471|1.67196458625005|72738.3344550783|, 8144967|1.24341816125026|101275.99890584|, 6942883|1.30657602247053|90714.0445461823|, 23615|17.3459515756961|4096.24646460063|, 19075031|0.819154991640835|156254.068593537|, 996911|3.30267779287296|32924.7582117078|, 2498162|2.16014869229414|53964.013774389|, 6557380|1.23564590894974|81025.9977042884|, 9011323|1.12036905906328|100960.074704253|, 11255|21.6069737419016|2431.86489465102|, 4881951|1.52890880045128|74640.5784727192|, 110906|8.6481422266339|9591.30861787059|, 321661|5.08910669742397|16369.6714940009|, 1070970|2.87006657771523|30737.5520273568|, 3375878|1.83301142769929|61880.2295251863|, 2536|42.9433602967144|1089.04361712468|, 1604458|2.76768980477627|44406.4204879173|, 18766|17.8860755232036|3356.50093268438|, 57917|9.84896412732474|5704.22455362267|, 213795|5.96661645581569|12756.3276517112|, 1313760|3.14820809875548|41359.89871821|, 220|71.0633520177595|156.339374439071|, 729451|5.34958617623267|39022.609858391|, 13055|22.1820003247067|2895.86014239046|, 18398|15.4299744813229|2838.80670507379|, 72926|10.4794082283662|7642.21324461832|, 624756|6.07331659876484|37943.4098497793|, 316|65.2789117886244|206.281361252053|, 3075992|2.5714021594711|79096.1247131584|, 673057|5.21883820110594|35125.7558312176|, 693642|4.33408606929664|30063.0412927906|, 962989|3.41025678201731|32840.3976825807|, 744089|3.85363797479766|28674.4962702921|, 2215|43.9731668984596|974.00564680088|, 7894758|1.59176156814814|125665.723742301|, 367041|5.24682961305348|19258.0158800476|, 760228|3.76484386624667|28621.3972274898|, 2019871|2.38063920136608|48085.840843025|, 4733630|1.86143664170133|88113.5233025669|, 13988|19.9781494595948|2794.54354640812|
 Tercer trimestre del 2024, Hombre, 35255385|0.537161778857042|189378.453208899|, 3268368|1.90685306015703|62322.975225193|, 5593110|1.46230329686704|81788.2319273998|, 11437937|0.966507931954695|110548.568356981|, 14921845|0.79076320152806|117996.459249055|, 34125|12.7229454302851|4341.70512808477|, 11404448|1.12248174536174|128012.846959273|, 1619880|2.61891635178161|42423.30219924|, 2359405|2.17265888774229|51261.8224303361|, 4076757|1.70284877521131|69421.0066428415|, 3335524|1.85132370434782|61751.3464762107|, 12882|20.8567801246839|2686.77041566178|, 12463937|0.927945195234273|115658.504528527|, 811244|3.62992057130087|29447.512839444|, 1934562|2.38403165451902|46120.5704562963|, 4480835|1.42685896191598|63935.1957661677|, 5229712|1.30206725141062|68094.3672950913|, 7584|25.4020592015523|1926.49216984573|, 3260360|1.63697377679152|53371.2382289998|, 92649|9.60095771517497|8895.19131353246|, 279904|5.11957551199675|14329.8966410994|, 871025|2.99515175938799|26088.5206122093|, 2014426|2.03909306991892|41076.0209646448|, 2356|45.8507816972512|1080.24441678724|, 1098941|3.21592133888392|35341.0781207444|, 16278|19.2752524606119|3137.62559553841|, 46083|10.5475059822883|4860.60718181794|, 176442|6.7288629924555|11872.5404411483|, 859918|3.74887375170215|32237.2401881621|, 220|71.0633520177595|156.339374439071|, 524426|5.84722871435799|30664.387657559|, 9006|26.7124099805816|2405.71964285118|, 14387|16.8097188781319|2418.41425499684|, 53911|11.1617538787982|6017.41313359887|, 446806|6.64913415644167|29708.7303590307|, 316|65.2789117886244|206.281361252053|, 1642330|3.16802202252247|52029.3760824933|, 445342|5.24520964508075|23359.1215375955|, 423979|5.26693742555391|22330.7086274892|, 461478|4.86553878889481|22453.391092216|, 310311|5.52279239205358|17137.8322997054|, 1220|53.0916009038706|647.717531027222|, 4860943|1.66510271121932|80939.6936838255|, 273969|5.58103225901293|15290.2982696951|, 534790|4.20138261244367|22468.5740730875|, 1317489|2.83127383296647|37301.7213092117|, 2725148|2.05304276322276|55948.4538011097|, 9547|24.7093955314154|2359.00599138423|
 Tercer trimestre del 2024, Mujer, 24272864|0.6410227615938|155594.583130707|, 1716040|2.4660875354586|42319.0485434837|, 3107369|1.79966606236561|55922.2653254697|, 7604961|1.04987316565508|79842.444797534|, 11824474|0.919876018408472|108770.500628945|, 20020|17.1154917526995|3426.52144889044|, 10862160|1.01172958416903|109895.686199775|, 1184792|2.9385422861491|34815.6139229116|, 1991066|2.26565891530392|45110.7643385852|, 4068210|1.51491725832473|61630.0153948927|, 3607359|1.61208339173605|58153.6353192956|, 10733|24.7352176025735|2654.83090528421|, 6611094|1.18332442342414|78230.6899575279|, 185667|6.47625400299656|12024.2665197436|, 563600|3.63467755411011|20485.0426949646|, 2076545|1.95372020445507|40569.8792196015|, 3781611|1.59012273242051|60132.2561627145|, 3671|40.4510738760766|1484.95892199077|, 1621591|2.59279101525849|42044.4657522403|, 18257|18.1977008903142|3322.35425154467|, 41757|14.5169551784073|6061.84497384755|, 199945|6.55176111045808|13099.9187523054|, 1361452|2.79789487103152|38091.9956795561|, 180|76.7551823963135|138.159328313364|, 505517|4.62488308547251|23379.5702271881|, 2488|50.9221373361753|1266.94277692404|, 11834|24.3234708181727|2878.43953662256|, 37353|12.1067623470207|4522.23893948265|, 453842|4.96766824124293|22545.3648994217|, , 205025|8.29684928143809|17010.6152392684|, 4049|40.3498766901744|1633.76650718516|, 4011|37.0641451580837|1486.64286229074|, 19015|24.6238923806701|4682.23313618442|, 177950|9.12709265737667|16241.6613838018|, , 1433662|3.11825100392913|44705.1797079504|, 227715|7.95337532070368|18111.0286115404|, 269663|6.04178558606753|16292.4602649573|, 501511|4.29952393064397|21562.5854598119|, 433778|4.81187164165776|20872.8405697502|, 995|73.1081693392107|727.426284925146|, 3033815|2.10974569692456|64005.7814151518|, 93072|9.37997849670513|8730.1335864534|, 225438|6.30887322446428|14222.5976197678|, 702382|3.44064041541514|24166.4389626012|, 2008482|2.45423663488495|49292.9010490699|, 4441|31.500761129912|1398.94880177939|
 Segundo trimestre del 2024, Total, 59327161|0.525979388798933|312048.638819559|, 4899446|1.77172556820567|86804.7374824301|, 8698233|1.32188352907725|114980.509347762|, 18913390|0.823927646053433|155832.649015905|, 26768057|0.766375170616306|205143.74250442|, 48035|10.2401998160526|4918.87998164089|, 22588453|0.869427188786292|196390.151908213|, 2860713|2.13642207682893|61116.9040867153|, 4437803|1.6874110377543|74883.9776557913|, 8149042|1.24303429337341|101295.386641402|, 7126938|1.31429485914016|93668.9797481065|, 13957|19.5757943741653|2732.19362080225|, 18841833|0.887911584158724|167298.817874841|, 984353|3.3056680712814|32539.4428297006|, 2458663|2.17710514192503|53527.6785956081|, 6431997|1.28359916983055|82561.060095526|, 8951644|1.226543448928|109795.803053357|, 15176|19.1118354381328|2900.41214609104|, 4874491|1.86922419998832|91115.1653982527|, 118860|8.14212084482486|9677.72483615883|, 346331|5.55168243050557|19227.1972783943|, 1075382|2.99045714701967|32158.8378767631|, 3332302|2.29706175119058|76545.0346761587|, 1616|50.5265869287445|816.509644768511|, 1536957|3.16189347020837|48596.9430229105|, 30706|21.9239008446978|6731.9529933729|, 56725|12.0790225710729|6851.8255534411|, 206033|6.33103582617949|13044.0230437524|, 1243354|3.63285643483852|45169.2657968221|, 139|100|139|, 663121|5.53706280066543|36717.4262144006|, 10938|21.935481694653|2399.30298776115|, 23909|14.6545562084511|3503.75784387858|, 72234|9.76195754649773|7051.45241413717|, 555946|6.38956740449416|35522.5444025891|, 94|100|94|, 2752998|2.77846039291546|76490.9590477547|, 556876|6.09707436242078|33953.1438264743|, 597550|4.55697995984287|27230.2337500411|, 887230|3.59119607486421|31862.1689350177|, 710155|4.03813144560025|28676.9923675024|, 1187|46.337213715516|550.022726803175|, 8069308|1.52336593908174|122925.089591598|, 337000|4.84648254197308|16332.6461664493|, 777252|3.28851247436685|25560.0289772658|, 2091472|2.3063070729556|48235.766664886|, 4847718|1.92545500887913|93340.6290473354|, 15866|16.3575755196569|2595.29293194877|
 Segundo trimestre del 2024, Hombre, 35048053|0.574003312312167|201176.985120924|, 3224001|2.02137452981713|65169.1350550497|, 5551883|1.49340858227759|82912.2972000107|, 11365462|0.94601554917751|107519.037755861|, 14878998|0.868322159121967|129197.636689314|, 27709|12.8329047860121|3555.86958715609|, 11413783|1.10199265544029|125779.050367893|, 1662080|2.82002061968081|46870.9987155908|, 2397586|2.10673312870513|50510.7385511961|, 4014298|1.66911495130646|67003.2481079963|, 3331862|1.83775813794335|61231.565050042|, 7957|23.2487041407097|1849.89938847627|, 12354237|0.990787490095806|122404.234692787|, 804210|3.58724727480693|28849.0013087248|, 1894087|2.3851259506685|45176.3605652384|, 4498727|1.43514978649416|64563.470935455|, 5149276|1.43552440933635|73919.1138840986|, 7937|27.0488287422569|2146.86553727293|, 3289904|1.85042809300004|60877.3078487319|, 103019|8.612455854028|8872.46589626111|, 295425|5.78789033817596|17098.8750315563|, 864522|3.29916972153977|28522.04806005|, 2025322|2.33726578339508|47337.158109573|, 1616|50.5265869287445|816.509644768511|, 1063538|3.44934449267033|36685.0894304561|, 26729|24.0165735255023|6419.38993763151|, 50277|12.603135903975|6336.47863844153|, 167655|6.76934198680509|11349.1403079781|, 818738|4.08447394122841|33441.1402569347|, 139|100|139|, 473475|5.36479500427602|25400.9631464959|, 8740|23.2797432355701|2034.64955878883|, 19123|16.4381392247186|3143.46536394293|, 56601|11.3080609014726|6400.47555084249|, 388917|6.14147186553774|23885.2281352934|, 94|100|94|, 1446422|3.6096211151832|52210.3539266552|, 368487|6.2996404568233|23213.3561301345|, 343358|6.05464512799666|20789.1084185868|, 430281|5.17848694393139|22282.0454072174|, 303666|6.33187329157358|19227.7463495898|, 630|70.7708697063431|445.856479149961|, 5006694|1.61165929635748|80690.8492911724|, 250736|5.18709354003316|13005.9108585376|, 552027|3.74579779535975|20677.8151957906|, 1333378|2.51925115612832|33591.1406805607|, 2861217|2.14917402861358|61492.5326662767|, 9336|19.9840635967059|1865.71217738846|
 Segundo trimestre del 2024, Mujer, 24279108|0.692378741722622|168103.382471877|, 1675445|2.56742028838927|43015.7148508035|, 3146350|1.82098594006426|57294.5911252119|, 7547928|1.12834880434903|85166.9553411254|, 11889059|0.982618000664748|116824.033843652|, 20326|15.4480664337982|3139.97398333381|, 11174670|1.05013129776895|117348.707092397|, 1198633|2.8567234572836|34241.6300777421|, 2040217|2.26142868716834|46138.0525184853|, 4134744|1.53317784932029|63392.9791340999|, 3795076|1.58315533127272|60081.9480198517|, 6000|33.2243816652325|1993.46289991395|, 6487596|1.25798160108205|81612.7640325349|, 180143|6.62034664896565|11926.0910638462|, 564576|4.05388118757824|22887.2402535817|, 1933270|2.01862548135418|39025.480843376|, 3802368|1.67725900622047|63775.5597296451|, 7239|26.0580976793677|1886.34569100943|, 1584587|3.10096608260855|49137.5054194243|, 15841|22.0568254707987|3494.02172282922|, 50906|15.0839053106882|7678.61283745892|, 210860|6.21011573339119|13094.6500354287|, 1306980|3.54089652457744|46278.8093969222|, , 473419|5.09515616302768|24121.437355444|, 3977|51.8731738030817|2062.99612214856|, 6448|29.7141067140171|1915.96560091982|, 38378|12.7556802187034|4895.37495433401|, 424616|5.48794715713827|23302.7017007543|, , 189646|10.0453622982192|19050.6277840808|, 2198|57.8506153988479|1271.55652646668|, 4786|32.3360034908685|1547.60112707297|, 15633|18.763181785865|2933.24820858427|, 167029|11.1841667166419|18680.8018251398|, , 1306576|3.19286834922409|41717.2515625582|, 188389|9.30713872516721|17533.6255729553|, 254192|6.1565891600808|15649.5571177926|, 456949|4.37330367955247|19983.7674306782|, 406489|4.84869037746231|19709.3930284428|, 557|57.8244681548076|322.082287622278|, 3062614|1.98030432659496|60649.077548903|, 86264|10.5319178322854|9085.25359884265|, 225225|5.55451592763433|12510.1584980144|, 758094|3.68405606111472|27928.607955947|, 1986501|2.39133901809303|47503.9735078082|, 6530|23.8667140567226|1558.49642790398|
